Date,Price,Open,High,Low,Vol,Change
11/14/2016,1223,1229.8,1231,1212.5,0.75K,-0.0021
11/11/2016,1225.6,1259.8,1265.3,1222.8,0.56K,-0.0334
11/10/2016,1267.9,1280,1292.8,1255.8,0.64K,-0.0059
11/9/2016,1275.4,1272.4,1339,1272,0.77K,-0.0008
11/8/2016,1276.4,1284.8,1291.2,1277.3,0.29K,-0.0038
11/7/2016,1281.3,1293,1294.7,1282.6,0.26K,-0.0193
11/4/2016,1306.5,1299.9,1309,1298.8,0.29K,0.0009
11/3/2016,1305.3,1300.8,1309,1291.7,0.10K,-0.0037
11/2/2016,1310.2,1295.7,1310.7,1295.7,0.24K,0.0157
11/1/2016,1290,1279.8,1293.9,1279.1,0.09K,0.0117
10/31/2016,1275.1,1277.9,1281,1275,0.02K,-0.0027
10/28/2016,1278.6,1278.6,1278.6,1278.6,232.89K,0.0072
10/27/2016,1269.5,1267.2,1273.7,1265.2,135.14K,0.0023
10/26/2016,1266.6,1274,1277.2,1265.1,142.11K,-0.0055
10/25/2016,1273.6,1265.2,1277.5,1262.4,140.03K,0.0078
10/24/2016,1263.7,1266.9,1272.8,1260.1,156.82K,-0.0032
10/21/2016,1267.7,1266.5,1268.8,1261.7,101.39K,0.0002
10/20/2016,1267.5,1270.6,1275.9,1265.5,137.04K,-0.0019
10/19/2016,1269.9,1263.9,1274.4,1261.1,143.61K,0.0055
10/18/2016,1262.9,1256,1265.6,1255.9,148.17K,0.005
10/17/2016,1256.6,1252.9,1258.2,1251.1,111.89K,0.0009
10/14/2016,1255.5,1259.5,1260.7,1246.9,179.88K,-0.0017
10/13/2016,1257.6,1257.1,1263.9,1254.7,150.10K,0.003
10/12/2016,1253.8,1254.5,1260.5,1251.2,141.58K,-0.0017
10/11/2016,1255.9,1261.7,1264,1254.3,141.05K,-0.0036
10/10/2016,1260.4,1258.5,1266.8,1258.5,140.76K,0.0068
10/7/2016,1251.9,1256.8,1267.6,1243.2,274.15K,-0.0009
10/6/2016,1253,1269.7,1271.6,1251.8,190.19K,-0.0123
10/5/2016,1268.6,1270.5,1279.4,1264.1,213.86K,-0.0009
10/4/2016,1269.7,1315,1315.4,1269,351.26K,-0.0328
10/3/2016,1312.7,1321,1322.6,1311.8,130.14K,-0.0033
9/30/2016,1317.1,1323.6,1331.5,1316,214.12K,-0.0067
9/29/2016,1326,1325,1329.4,1318.6,157.34K,0.0035
9/28/2016,1321.4,1327.9,1328,1319.4,0.63K,-0.005
9/27/2016,1328,1339.3,1339.3,1326.6,0.26K,-0.0102
9/26/2016,1341.7,1340.5,1343.5,1334.5,0.19K,0.0018
9/23/2016,1339.3,1338.3,1341.4,1336.2,0.85K,-0.0024
9/22/2016,1342.5,1335.7,1343.6,1333.5,0.39K,0.0101
9/21/2016,1329.1,1318,1336,1309,0.79K,0.0101
9/20/2016,1315.8,1314.2,1317.7,1313.2,0.48K,0.0002
9/19/2016,1315.5,1310.4,1318.3,1310.4,0.15K,0.0059
9/16/2016,1307.8,1317.6,1317.6,1307,0.29K,-0.006
9/15/2016,1315.7,1323.3,1327.5,1310.5,0.19K,-0.0059
9/14/2016,1323.5,1320.3,1325.2,1318,0.10K,0.0018
9/13/2016,1321.1,1329.7,1332.1,1316.5,0.23K,-0.0015
9/12/2016,1323.1,1327,1330.5,1321,0.08K,-0.0068
9/9/2016,1332.1,1340,1340.8,1329,0.13K,-0.0052
9/8/2016,1339.1,1347.5,1350.5,1338.2,0.11K,-0.0056
9/7/2016,1346.7,1351.4,1354.7,1345.4,0.09K,-0.0038
9/6/2016,1351.8,1327.3,1352.5,1327.3,0.07K,-0.0016
9/5/2016,1354,1328.1,1357.2,1325.5,281.26K,0.022
9/2/2016,1324.9,1313.2,1328.6,1309,0.07K,0.0073
9/1/2016,1315.3,1308.5,1316.6,1304,0.03K,0.0044
8/31/2016,1309.6,1315.5,1315.8,1309,0.02K,-0.0039
8/30/2016,1314.7,1314.7,1314.7,1314.7,159.33K,-0.0068
8/29/2016,1323.7,1320.6,1325.1,1314.5,3.07K,0.0008
8/26/2016,1322.6,1321.3,1342.3,1318.3,10.93K,0.0011
8/25/2016,1321.2,1323.7,1326.5,1317.4,13.72K,-0.0037
8/24/2016,1326.1,1337.6,1340.1,1323.6,18.75K,-0.0119
8/23/2016,1342.1,1339.6,1344.9,1335.3,7.96K,0.002
8/22/2016,1339.4,1341,1341.5,1331.6,3.89K,-0.0021
8/19/2016,1342.2,1353.3,1354,1338.1,3.54K,-0.0081
8/18/2016,1353.2,1348.3,1357.5,1347.4,5.00K,0.0062
8/17/2016,1344.8,1346.9,1352.6,1336.8,6.07K,-0.0058
8/16/2016,1352.7,1340.7,1360,1340.7,7.63K,0.0071
8/15/2016,1343.2,1339.1,1344.9,1336.8,4.12K,0.0032
8/12/2016,1338.9,1340.4,1358,1334.2,9.39K,-0.0049
8/11/2016,1345.5,1347.9,1354.7,1337.3,4.95K,-0.0014
8/10/2016,1347.4,1342.3,1359,1341.5,5.60K,0.0039
8/9/2016,1342.1,1335.9,1343.9,1331.3,6.44K,0.0043
8/8/2016,1336.4,1336.3,1338.8,1330.6,7.96K,-0.0023
8/5/2016,1339.5,1362,1366.1,1335.4,8.56K,-0.017
8/4/2016,1362.7,1360.3,1366.8,1350.7,7.75K,0.0018
8/3/2016,1360.2,1366.6,1368.7,1356.2,6.05K,-0.0058
8/2/2016,1368.2,1355.2,1369.7,1349.5,8.06K,0.0096
8/1/2016,1355.2,1352.7,1357.6,1349.1,4.30K,0.0016
7/29/2016,1353.1,1338,1357.4,1330.5,10.53K,0.012
7/28/2016,1337,1343.5,1348.4,1335.1,14.04K,0.0063
7/27/2016,1328.6,1321,1344,1317.3,2.32K,0.0046
7/26/2016,1322.5,1317,1325.7,1316.3,1.03K,0.0009
7/25/2016,1321.3,1323.8,1325,1314.3,1.71K,-0.003
7/22/2016,1325.3,1332.8,1335.4,1321.6,0.96K,-0.0056
7/21/2016,1332.8,1316,1335.6,1312.9,1.78K,0.0088
7/20/2016,1321.2,1334.4,1340.7,1314.7,0.57K,-0.0097
7/19/2016,1334.2,1329.5,1336.3,1329.5,0.32K,0.0023
7/18/2016,1331.1,1333.3,1337.1,1325.7,0.47K,0.0014
7/15/2016,1329.3,1338.2,1340.3,1324.8,0.47K,-0.0036
7/14/2016,1334.1,1347.8,1348.5,1323,0.40K,-0.0085
7/13/2016,1345.6,1337.2,1348.1,1331.4,0.23K,0.0062
7/12/2016,1337.3,1356.7,1360.6,1333,0.34K,-0.0159
7/11/2016,1358.9,1376.2,1376.2,1355.1,2.01K,-0.0012
7/8/2016,1360.5,1362.3,1369.9,1338.6,1.85K,-0.0026
7/7/2016,1364.1,1366.8,1374.4,1354.1,1.67K,-0.0036
7/6/2016,1369,1363.3,1378.5,1363.3,1.45K,0.0062
7/5/2016,1360.6,1347,1361.2,1342.5,1.62K,0.0014
7/4/2016,1358.7,1345,1360.3,1338.5,353.81K,0.0137
7/1/2016,1340.4,1334.1,1346.8,1334.1,0.41K,0.0139
6/30/2016,1322,1319.4,1325.6,1318.4,0.08K,-0.005
6/29/2016,1328.6,1328.6,1328.6,1328.6,176.82K,0.0081
6/28/2016,1317.9,1328.3,1329.5,1308.2,195.98K,-0.0051
6/27/2016,1324.7,1322.3,1340,1320.8,258.33K,0.0017
6/24/2016,1322.4,1254.3,1362.6,1252.8,574.24K,0.0469
6/23/2016,1263.1,1268.1,1274.9,1256.9,152.59K,-0.0054
6/22/2016,1270,1271.4,1273.5,1263.8,132.68K,-0.002
6/21/2016,1272.5,1292.5,1297.4,1267.1,207.16K,-0.0152
6/20/2016,1292.1,1293,1296.8,1280.8,193.80K,-0.0021
6/17/2016,1294.8,1282.4,1302.7,1278.8,211.62K,-0.0028
6/16/2016,1298.4,1295,1318.9,1280.1,354.15K,0.0078
6/15/2016,1288.3,1288.1,1300,1281.3,199.45K,0.0002
6/14/2016,1288.1,1286.2,1293,1278.6,193.07K,0.0009
6/13/2016,1286.9,1278.3,1290.3,1275.2,202.81K,0.0086
6/10/2016,1275.9,1271.5,1280.9,1267.3,160.81K,0.0025
6/9/2016,1272.7,1264.6,1274.4,1259.4,153.26K,0.0082
6/8/2016,1262.3,1247,1267.2,1245.5,181.73K,0.0123
6/7/2016,1247,1248,1249,1236.9,120.51K,-0.0003
6/6/2016,1247.4,1245.5,1251.3,1242.1,162.94K,0.0036
6/3/2016,1242.9,1212.8,1247.4,1209.1,240.70K,0.025
6/2/2016,1212.6,1215.9,1220,1212,112.60K,-0.0017
6/1/2016,1214.7,1217.9,1222.9,1208.2,159.62K,-0.0023
5/31/2016,1217.5,1215.1,1220.6,1201.5,236.15K,0
5/30/2016,1217.5,1215.1,1220.6,1201.5,236.15K,0.0007
5/27/2016,1216.7,1222.3,1225.8,1209,200.00K,-0.0039
5/26/2016,1221.5,1222,1234.9,1219.9,2.96K,-0.003
5/25/2016,1225.2,1228.6,1231.6,1219.2,1.51K,-0.0045
5/24/2016,1230.7,1250.8,1251.1,1228,1.31K,-0.018
5/23/2016,1253.2,1252.9,1257.6,1246,0.66K,-0.001
5/20/2016,1254.4,1258.5,1261.9,1251.9,0.94K,-0.0014
5/19/2016,1256.1,1261.5,1263,1246,1.53K,-0.0154
5/18/2016,1275.7,1282.9,1283.3,1257.4,0.50K,-0.002
5/17/2016,1278.2,1276.8,1285,1271.5,0.28K,0.0022
5/16/2016,1275.4,1275.2,1290.3,1274,0.22K,0.0013
5/13/2016,1273.8,1267.4,1277.6,1266.8,0.31K,0.0012
5/12/2016,1272.3,1278.4,1283,1264.3,0.20K,-0.0035
5/11/2016,1276.8,1269.3,1281.2,1268.8,0.36K,0.0085
5/10/2016,1266,1267.1,1271.7,1261.2,0.08K,-0.0014
5/9/2016,1267.8,1288.4,1290.5,1265,0.22K,-0.0211
5/6/2016,1295.1,1280.7,1298.4,1280.3,0.23K,0.017
5/5/2016,1273.5,1284.4,1288.5,1275,0.19K,-0.0016
5/4/2016,1275.6,1289.6,1292,1275,0.11K,-0.0134
5/3/2016,1292.9,1298.4,1303,1286.7,0.15K,-0.0031
5/2/2016,1296.9,1294.1,1305.2,1292.7,0.04K,0.0042
4/29/2016,1291.5,1278.2,1298.3,1278.2,0.03K,0.0191
4/28/2016,1267.3,1267.3,1267.3,1267.3,227.21K,0.0135
4/27/2016,1250.4,1245.7,1254.6,1240.7,171.51K,0.0056
4/26/2016,1243.4,1239.8,1246.5,1232.7,148.11K,0.0026
4/25/2016,1240.2,1234.5,1243.8,1231.3,120.77K,0.0083
4/22/2016,1230,1248.5,1254.2,1228.5,209.49K,-0.0162
4/21/2016,1250.3,1244.5,1272.4,1244.4,272.94K,-0.0033
4/20/2016,1254.4,1251.3,1259.8,1244,165.25K,0.0001
4/19/2016,1254.3,1233.9,1258.5,1229,217.39K,0.0156
4/18/2016,1235,1236.3,1243.3,1231.7,148.66K,0.0003
4/15/2016,1234.6,1228.5,1237.6,1226.8,121.27K,0.0066
4/14/2016,1226.5,1243.8,1245.9,1225.4,204.79K,-0.0175
4/13/2016,1248.3,1257.2,1258.7,1241.4,155.99K,-0.01
4/12/2016,1260.9,1259.8,1264.7,1253,157.24K,0.0023
4/11/2016,1258,1241.8,1260.9,1241.6,160.93K,0.0114
4/8/2016,1243.8,1241.8,1244.6,1231,132.37K,0.0051
4/7/2016,1237.5,1224,1245,1224,189.41K,0.0112
4/6/2016,1223.8,1232.6,1233.8,1217.2,135.33K,-0.0047
4/5/2016,1229.6,1217.1,1238.8,1216,157.09K,0.0084
4/4/2016,1219.3,1223,1224.1,1215.7,91.06K,-0.0034
4/1/2016,1223.5,1234.1,1237.2,1210.3,196.90K,-0.0098
3/31/2016,1235.6,1227,1242.3,1225.1,120.32K,0.0057
3/30/2016,1228.6,1243,1246.8,1224.9,183.33K,-0.0063
3/29/2016,1236.4,1221.8,1243.7,1216,4.37K,0.0128
3/28/2016,1220.8,1216.5,1222.9,1207.2,1.62K,-0.0011
3/24/2016,1222.2,1221.6,1224.6,1212.2,1.67K,-0.002
3/23/2016,1224.6,1249.1,1249.1,1216.2,2.16K,-0.0197
3/22/2016,1249.2,1244.6,1260,1244.2,1.06K,0.0035
3/21/2016,1244.8,1256.5,1257.3,1242.1,0.46K,-0.008
3/18/2016,1254.8,1258.6,1267.4,1249.8,0.20K,-0.0085
3/17/2016,1265.5,1261.1,1272,1256.2,0.22K,0.0286
3/16/2016,1230.3,1234,1264,1228,0.21K,-0.001
3/15/2016,1231.5,1236.1,1238.7,1226.8,0.20K,-0.0113
3/14/2016,1245.6,1251,1259.9,1232.8,0.23K,-0.0114
3/11/2016,1259.9,1271.1,1283.8,1250.2,0.20K,-0.0105
3/10/2016,1273.3,1250.6,1274.5,1240.1,0.25K,0.0122
3/9/2016,1257.9,1262.6,1263.1,1245,0.38K,-0.0044
3/8/2016,1263.4,1269.5,1279.2,1261.4,0.07K,-0.0009
3/7/2016,1264.5,1267.2,1270,1260.2,0.04K,-0.0052
3/4/2016,1271.1,1265,1279.6,1253.5,0.11K,0.0099
3/3/2016,1258.6,1243.8,1268.1,1243.2,0.04K,0.0133
3/2/2016,1242.1,1227.8,1241.1,1227.8,0.04K,0.0089
3/1/2016,1231.1,1245.3,1247,1229.7,0.04K,-0.0029
2/29/2016,1234.7,1220.2,1241.4,1220.2,0.05K,0.0115
2/26/2016,1220.7,1220.7,1220.7,1220.7,218.71K,-0.0146
2/25/2016,1238.8,1228.9,1244.4,1221.8,208.22K,-0.0002
2/24/2016,1239.1,1226,1254.3,1222.4,274.24K,0.0135
2/23/2016,1222.6,1208.9,1229,1207.6,184.48K,0.0103
2/22/2016,1210.1,1226.9,1226.9,1202.5,160.97K,-0.0168
2/19/2016,1230.8,1231.2,1235.3,1220.6,184.25K,0.0037
2/18/2016,1226.3,1209.5,1240.6,1201.3,182.12K,0.0123
2/17/2016,1211.4,1201.9,1214.4,1196.2,162.45K,0.0026
2/16/2016,1208.2,1236.3,1236.3,1191.5,340.80K,0
2/15/2016,1208.2,1236.3,1236.3,1191.5,340.80K,-0.0252
2/12/2016,1239.4,1247.1,1248.7,1232.9,191.13K,-0.0067
2/11/2016,1247.8,1197.5,1263.9,1196.3,365.65K,0.0445
2/10/2016,1194.6,1189.7,1198.1,1181.6,168.64K,-0.0033
2/9/2016,1198.6,1189.5,1199.3,1185.9,190.80K,0.0006
2/8/2016,1197.9,1174,1201.4,1164.5,249.46K,0.0347
2/5/2016,1157.7,1155.7,1175,1145.5,214.89K,0.0002
2/4/2016,1157.5,1142.5,1157.9,1139.7,177.21K,0.0142
2/3/2016,1141.3,1129.4,1146.2,1124.8,189.23K,0.0125
2/2/2016,1127.2,1128.5,1131.5,1122.6,117.73K,-0.0007
2/1/2016,1128,1118,1130.2,1115.3,118.52K,0.0104
1/29/2016,1116.4,1114.8,1118.9,1108.5,133.25K,0.0003
1/28/2016,1116.1,1126.2,1126.4,1110.2,151.22K,0.0001
1/27/2016,1116,1119.8,1128,1115.3,0.98K,-0.0038
1/26/2016,1120.3,1109,1123.2,1107.8,0.79K,0.0134
1/25/2016,1105.5,1098,1109.4,1097.9,0.55K,0.0087
1/22/2016,1096,1101.1,1101.4,1094.6,0.62K,-0.0015
1/21/2016,1097.7,1101.7,1103.8,1092.3,0.65K,-0.0072
1/20/2016,1105.7,1087.5,1109.1,1087.5,0.87K,0.0153
1/19/2016,1089,1089.7,1093.4,1082,0.25K,-0.0001
1/18/2016,1089.1,1089.3,1094.5,1082.1,160.11K,-0.0015
1/15/2016,1090.7,1077.2,1096.9,1077.1,0.39K,0.0159
1/14/2016,1073.6,1093.5,1093.5,1071.3,0.33K,-0.0125
1/13/2016,1087.2,1087.3,1095,1080.5,0.09K,0.0018
1/12/2016,1085.3,1094,1097.1,1083.6,0.21K,-0.01
1/11/2016,1096.3,1106,1107.3,1094.4,0.16K,-0.0016
1/8/2016,1098.1,1108.7,1109.7,1093,0.31K,-0.009
1/7/2016,1108.1,1092.7,1109.6,1091.4,0.27K,0.0146
1/6/2016,1092.2,1077.4,1094.7,1077.4,0.14K,0.0125
1/5/2016,1078.7,1076.6,1081.6,1076.2,0.09K,0.003
1/4/2016,1075.5,1062.5,1082.3,1062.5,0.10K,0.0141
12/31/2015,1060.5,1062.3,1062.3,1059,0.04K,0.0004
12/30/2015,1060.1,1060.1,1060.1,1060.1,98.71K,-0.0074
12/29/2015,1068,1068.3,1074.6,1066.7,87.64K,-0.0003
12/28/2015,1068.3,1075.2,1076.5,1065.7,70.86K,-0.0071
12/24/2015,1075.9,1069.6,1076.6,1069.5,49.69K,0.0071
12/23/2015,1068.3,1072,1074.9,1067.6,69.36K,-0.0054
12/22/2015,1074.1,1078,1080.3,1071.2,80.66K,-0.006
12/21/2015,1080.6,1065.2,1081.4,1063.1,122.22K,0.0146
12/18/2015,1065,1051.5,1071,1050,122.22K,0.0147
12/17/2015,1049.6,1072.2,1072.7,1046.8,168.67K,-0.0253
12/16/2015,1076.8,1060.3,1077.9,1060.2,143.15K,0.0143
12/15/2015,1061.6,1059.8,1067.9,1057.4,115.32K,-0.0017
12/14/2015,1063.4,1073,1077.3,1058.1,121.86K,-0.0114
12/11/2015,1075.7,1071.4,1079.1,1061.7,152.62K,0.0035
12/10/2015,1072,1071.7,1076,1068.8,99.73K,-0.0042
12/9/2015,1076.5,1074.3,1085,1068.7,140.71K,0.0011
12/8/2015,1075.3,1069.7,1078.4,1066.8,128.22K,0.0001
12/7/2015,1075.2,1085.5,1086.1,1065,109.37K,-0.0082
12/4/2015,1084.1,1062,1088.3,1057.2,208.90K,0.0216
12/3/2015,1061.2,1053.5,1064.5,1045.4,173.77K,0.007
12/2/2015,1053.8,1067.9,1071,1049.4,124.02K,-0.0091
12/1/2015,1063.5,1064.6,1074,1062.6,121.57K,-0.0017
11/30/2015,1065.3,1056,1069.1,1052.2,113.17K,0.0086
11/27/2015,1056.2,1070.6,1073.9,1051.6,187.11K,0
11/26/2015,1056.2,1070.6,1073.9,1051.6,187.11K,-0.0127
11/25/2015,1069.8,1074.7,1079.5,1067.5,0.39K,-0.0033
11/24/2015,1073.3,1069.9,1080,1069.6,0.60K,0.0062
11/23/2015,1066.7,1075,1075,1065,0.47K,-0.0089
11/20/2015,1076.3,1081.7,1087.3,1075.1,0.26K,-0.0016
11/19/2015,1078,1073.1,1085,1070.3,0.14K,0.0086
11/18/2015,1068.8,1069.2,1071,1066.1,0.14K,0.0001
11/17/2015,1068.7,1083.3,1083.3,1065.7,0.11K,-0.0139
11/16/2015,1083.8,1087.6,1096.5,1082.1,0.09K,0.0024
11/13/2015,1081.2,1084,1084.2,1080.7,0.07K,-0.0001
11/12/2015,1081.3,1086.8,1088.5,1074.6,0.11K,-0.0036
11/11/2015,1085.2,1092.5,1092.5,1084,0.16K,-0.0034
11/10/2015,1088.9,1090.5,1093.2,1086.4,0.05K,0.0004
11/9/2015,1088.5,1089,1093.3,1089,0.06K,0.0004
11/6/2015,1088.1,1107.7,1108.4,1085,0.04K,-0.0149
11/5/2015,1104.6,1109.9,1111.1,1103.1,0.05K,-0.0018
11/4/2015,1106.6,1121,1121,1106.7,0.04K,-0.0071
11/3/2015,1114.5,1135.5,1135.5,1114.4,0.08K,-0.0192
11/2/2015,1136.3,1141.1,1141.1,1133.8,0.01K,-0.0048
10/30/2015,1141.8,1142.4,1142.4,1139.3,0.01K,-0.0051
10/29/2015,1147.7,1147.7,1147.7,1147.7,155.61K,-0.0241
10/28/2015,1176.1,1166.7,1183.1,1152.1,187.31K,0.0088
10/27/2015,1165.8,1163,1168.8,1160.5,91.66K,-0.0003
10/26/2015,1166.2,1163.8,1169.6,1162,84.87K,0.0029
10/23/2015,1162.8,1165.9,1179.4,1158.6,150.80K,-0.0028
10/22/2015,1166.1,1166.8,1171.8,1161.4,117.32K,-0.0009
10/21/2015,1167.1,1175.5,1179.3,1163.2,122.07K,-0.0088
10/20/2015,1177.5,1170.6,1181.4,1167.2,124.73K,0.004
10/19/2015,1172.8,1176.9,1178.2,1168.3,108.77K,-0.0087
10/16/2015,1183.1,1182.5,1184.8,1174.3,108.91K,-0.0037
10/15/2015,1187.5,1184,1191.7,1173.9,192.31K,0.0065
10/14/2015,1179.8,1168.2,1189.9,1162.5,199.97K,0.0124
10/13/2015,1165.4,1162.8,1168.6,1151.3,139.53K,0.0008
10/12/2015,1164.5,1155,1168.6,1154.3,111.80K,0.0074
10/9/2015,1155.9,1138.1,1159.3,1138,134.87K,0.0101
10/8/2015,1144.3,1145,1150.9,1135.9,121.19K,-0.0038
10/7/2015,1148.7,1146.5,1153.6,1141.3,113.15K,0.002
10/6/2015,1146.4,1134.7,1151,1134.5,128.18K,0.0077
10/5/2015,1137.6,1137,1141.6,1129.6,119.48K,0.0009
10/2/2015,1136.6,1112.5,1140.9,1103.8,190.00K,0.0206
10/1/2015,1113.7,1114.5,1118.5,1110.3,83.39K,-0.0013
9/30/2015,1115.2,1127.2,1127.7,1110.8,156.47K,-0.0103
9/29/2015,1126.8,1131.4,1134.3,1123.5,105.55K,-0.0043
9/28/2015,1131.7,1146.9,1146.9,1127.5,0.21K,-0.0121
9/25/2015,1145.6,1149.7,1149.7,1141.6,0.21K,-0.0073
9/24/2015,1154,1130.2,1154.9,1130.2,0.20K,0.0198
9/23/2015,1131.6,1124.6,1132.5,1121.7,0.06K,0.006
9/22/2015,1124.9,1132.5,1135,1121,0.11K,-0.0071
9/21/2015,1133,1138.3,1139.2,1131.3,0.06K,-0.0044
9/18/2015,1138,1130.5,1139.5,1128.6,0.03K,0.0187
9/17/2015,1117.1,1120.8,1131.8,1116.3,0.03K,-0.0017
9/16/2015,1119,1105.1,1121.9,1105.1,0.01K,0.0149
9/15/2015,1102.6,1106.9,1107.5,1102.5,0.03K,-0.0045
9/14/2015,1107.6,1107.4,1108.1,1104,0.02K,0.0039
9/11/2015,1103.3,1111.1,1111.1,1104,0.01K,-0.0054
9/10/2015,1109.3,1109.4,1111.6,1109.4,0.01K,0.0066
9/9/2015,1102,1116.7,1116.7,1103.9,0.03K,-0.0168
9/8/2015,1120.8,1117.5,1124.5,1117.5,0.02K,-0.0002
9/7/2015,1121,1123,1126,1114.7,142.51K,-0.0001
9/4/2015,1121.1,1125,1126.7,1117.5,0.03K,-0.0028
9/3/2015,1124.2,1127.9,1127.9,1126.6,0.01K,-0.008
9/2/2015,1133.3,1134.6,1134.6,1131.7,0.01K,-0.0054
9/1/2015,1139.5,1139.8,1141,1139.8,0.01K,0.0064
8/31/2015,1132.2,1127.7,1130.2,1127.3,0.02K,-0.0013
8/28/2015,1133.7,1133.7,1133.7,1133.7,152.11K,0.0102
8/27/2015,1122.2,1124.2,1128,1116.9,8.49K,-0.0018
8/26/2015,1124.2,1139.6,1145.6,1116.6,13.24K,-0.012
8/25/2015,1137.9,1154.8,1155.5,1133.9,10.82K,-0.0132
8/24/2015,1153.1,1159.2,1169.1,1145,7.56K,-0.0053
8/21/2015,1159.2,1152.9,1167,1148.1,6.83K,0.0056
8/20/2015,1152.8,1132.6,1153.2,1131.7,12.27K,0.0223
8/19/2015,1127.6,1116.7,1133.8,1115.5,10.72K,0.0099
8/18/2015,1116.6,1116.7,1120.2,1108.4,3.98K,-0.0013
8/17/2015,1118.1,1113.2,1121.8,1112.8,3.41K,0.0051
8/14/2015,1112.4,1114.9,1120,1110.9,3.74K,-0.0026
8/13/2015,1115.3,1125,1126,1112.9,4.41K,-0.0071
8/12/2015,1123.3,1108,1125.3,1101,7.03K,0.0143
8/11/2015,1107.5,1103.6,1118.5,1093.2,6.01K,0.0034
8/10/2015,1103.8,1092.8,1108.2,1088.8,5.73K,0.0091
8/7/2015,1093.8,1089,1098.7,1081.1,6.21K,0.0037
8/6/2015,1089.8,1084,1093.1,1082.9,3.01K,0.0041
8/5/2015,1085.3,1086.9,1091.3,1081.7,6.02K,-0.0046
8/4/2015,1090.3,1085.1,1093.8,1079.8,3.54K,0.0012
8/3/2015,1089,1094.5,1097,1084.8,4.49K,-0.0052
7/31/2015,1094.7,1087.8,1102.5,1079.1,7.93K,0.0058
7/30/2015,1088.4,1095.2,1097.3,1081.3,8.99K,-0.004
7/29/2015,1092.8,1094.7,1101,1089.1,1.30K,-0.0032
7/28/2015,1096.3,1094.4,1097.5,1090.9,0.95K,-0.0003
7/27/2015,1096.6,1099.7,1104.2,1088,0.83K,0.01
7/24/2015,1085.7,1089.7,1101,1073,1.49K,-0.0078
7/23/2015,1094.2,1093.6,1105,1086.4,0.86K,0.0023
7/22/2015,1091.7,1100.3,1102,1086.6,0.47K,-0.0109
7/21/2015,1103.7,1097.7,1108,1096.8,0.62K,-0.0031
7/20/2015,1107.1,1131.3,1131.4,1088.8,0.98K,-0.0222
7/17/2015,1132.2,1144.2,1144.2,1130.2,0.63K,-0.0106
7/16/2015,1144.3,1148.2,1148.2,1141.7,0.28K,-0.0031
7/15/2015,1147.9,1155.8,1155.8,1143.9,0.30K,-0.0053
7/14/2015,1154,1155.2,1159.5,1153,0.10K,-0.0016
7/13/2015,1155.9,1161.8,1163.4,1151,0.33K,-0.0022
7/10/2015,1158.4,1159.5,1165,1158.1,0.19K,-0.0011
7/9/2015,1159.7,1157.8,1167.4,1157.5,0.30K,-0.0037
7/8/2015,1164,1154.8,1163.2,1146.6,0.38K,0.0095
7/7/2015,1153.1,1169,1169,1151,0.13K,-0.0176
7/6/2015,1173.7,1164.5,1174.1,1162.5,0.08K,0.0004
7/3/2015,1173.2,1173.2,1174.4,1161.9,141.90K,0.0078
7/2/2015,1164.1,1163,1167.6,1157.2,0.03K,-0.005
7/1/2015,1169.9,1171.9,1173,1168,0.01K,-0.002
6/30/2015,1172.3,1177.5,1177.9,1169.8,0.03K,-0.0061
6/29/2015,1179.5,1179.5,1179.5,1179.5,145.71K,0.0054
6/26/2015,1173.2,1172.5,1178,1167.1,107.92K,0.0012
6/25/2015,1171.8,1174.1,1177.3,1170.5,88.85K,-0.0009
6/24/2015,1172.9,1177.6,1179.7,1168.1,118.45K,-0.0031
6/23/2015,1176.6,1185.3,1187.7,1175.6,122.25K,-0.0063
6/22/2015,1184.1,1199.7,1200.8,1181.6,127.15K,-0.0148
6/19/2015,1201.9,1201.8,1204,1198,86.06K,-0.0001
6/18/2015,1202,1184.2,1205.7,1183.1,190.69K,0.0214
6/17/2015,1176.8,1181.1,1188.8,1173.9,101.55K,-0.0035
6/16/2015,1180.9,1185.3,1187.4,1175.4,100.20K,-0.0041
6/15/2015,1185.8,1180,1190.2,1171.9,129.83K,0.0056
6/12/2015,1179.2,1180.8,1183.7,1175.6,86.35K,-0.001
6/11/2015,1180.4,1185.7,1187.4,1174.8,114.93K,-0.0052
6/10/2015,1186.6,1175.8,1191.8,1174.3,124.68K,0.0076
6/9/2015,1177.6,1173.2,1182.3,1171.8,91.63K,0.0034
6/8/2015,1173.6,1170.8,1177.1,1168.5,107.09K,0.0047
6/5/2015,1168.1,1176.5,1178,1162.1,150.68K,-0.006
6/4/2015,1175.2,1185.8,1186.6,1172.4,155.46K,-0.0082
6/3/2015,1184.9,1193.8,1195.6,1179.1,124.18K,-0.008
6/2/2015,1194.4,1189.5,1196.4,1185.8,111.47K,0.0048
6/1/2015,1188.7,1189.8,1204.7,1184,171.25K,-0.0009
5/29/2015,1189.8,1188.1,1194.4,1186,102.17K,0.0008
5/28/2015,1188.8,1188,1192.8,1180.2,150.00K,0.0024
5/27/2015,1186,1187.6,1190,1184,0.76K,-0.0011
5/26/2015,1187.3,1205.7,1208.5,1185.4,0.43K,0.0003
5/25/2015,1186.9,1205.2,1208.2,1184.8,244.62K,-0.0145
5/22/2015,1204.4,1206.6,1214,1202,0.71K,-0.0002
5/21/2015,1204.6,1210,1210.9,1202,0.16K,-0.0038
